suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,HNSW64,L2,False,100000,0,16,,-1.0,100000,19313.329491409408,-1.0,0.762463640709575,0.4840699994019815,1.851612000791647,6.189307000568078,0
vector_search,search,vector,HNSW64,L2,False,100000,10,1,,-1.0,10000,1790.3183886897586,0.9521400000000001,0.5459211850979045,0.5241409999143798,0.7134509996831184,0.8550100001230021,0
vector_search,search,vector,HNSW64,L2,False,100000,10,2,,-1.0,10000,2493.822486232993,0.9521400000000001,0.7759765232019162,0.7674910002606339,0.9643810008128639,1.1471409998193849,0
vector_search,search,vector,HNSW64,L2,False,100000,10,4,,-1.0,10000,5017.078199412357,0.9521400000000001,0.7336027571038357,0.6901309998283978,1.0557909999988624,1.3011609999011853,0
vector_search,search,vector,HNSW64,L2,False,100000,10,8,,-1.0,10000,7425.949579951101,0.9521400000000001,0.9144299104978927,0.8670500001244363,1.3243710000097053,1.6530310003872728,0
vector_search,search,vector,HNSW64,L2,False,100000,10,16,,-1.0,10000,8529.978634217083,0.9521400000000001,1.42140378360009,1.314770999670145,2.3482619999413146,3.6173640000924934,0
vector_search,insert,vector,HNSW64,L2,True,100000,0,16,,-1.0,100000,571.7349352832739,-1.0,27.92379375935968,28.544326999508485,34.05419400041865,35.76241599967034,0
vector_search,search,vector,HNSW64,L2,True,100000,10,1,,-1.0,10000,1734.1885995652142,0.9519299999999999,0.563782899099715,0.5436980000013136,0.7380180004474823,0.8891980005500955,0
vector_search,search,vector,HNSW64,L2,True,100000,10,2,,-1.0,10000,2444.3568220195702,0.9519299999999999,0.7915257267030938,0.7840480002414552,0.9953870003300835,1.1805869999079732,0
vector_search,search,vector,HNSW64,L2,True,100000,10,4,,-1.0,10000,4927.878825305513,0.9519299999999999,0.7462651450034172,0.7031879995338386,1.0828180002135923,1.3061969993941602,0
vector_search,search,vector,HNSW64,L2,True,100000,10,8,,-1.0,10000,7376.478456142839,0.9519299999999999,0.9243915503997414,0.8784980000200449,1.346605999970052,1.7042449999280507,0
vector_search,search,vector,HNSW64,L2,True,100000,10,16,,-1.0,10000,8408.980684740707,0.9519299999999999,1.4673865085061153,1.3578170000982936,2.498444000593736,3.748699999960081,0
