suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,"IVF256,PQ8",L2,False,1000000,0,16,,-1.0,1000000,26218.270639502854,-1.0,0.547598259214632,0.4133399997954257,1.0373699988122098,1.7357399992761202,0
vector_search,search,vector,"IVF256,PQ8",L2,False,1000000,10,1,,-1.0,10000,1831.7474825954364,0.25266000000000005,0.5147850840126921,0.49304099957225844,0.6877710038679652,0.817260006442666,0
vector_search,search,vector,"IVF256,PQ8",L2,False,1000000,10,2,,-1.0,10000,2588.286867531283,0.25266000000000005,0.6951002178953786,0.6797899986850098,0.8842709939926863,1.035940003930591,0
vector_search,search,vector,"IVF256,PQ8",L2,False,1000000,10,4,,-1.0,10000,4542.32489599596,0.25266000000000005,0.6564571358881949,0.6214599998202175,0.9196600003633648,1.074089996109251,0
vector_search,search,vector,"IVF256,PQ8",L2,False,1000000,10,8,,-1.0,10000,5128.666571430033,0.25266000000000005,0.8132587136991788,0.7780500018270686,1.1190300065209158,1.3354300026549026,0
vector_search,search,vector,"IVF256,PQ8",L2,False,1000000,10,16,,-1.0,10000,4052.946678932522,0.25266000000000005,1.2041502367814245,1.1325900049996562,1.842320001742337,2.414490998489782,0
vector_search,insert,vector,"IVF256,PQ8",L2,True,1000000,0,16,,-1.0,1000000,617.2441366616174,-1.0,25.885936674361872,25.463974998274352,31.255784000677522,35.21110399742611,0
vector_search,search,vector,"IVF256,PQ8",L2,True,1000000,10,1,,-1.0,10000,1801.097504853054,0.25403000000000003,0.5210691093976493,0.49873000534716994,0.6961100007174537,0.8425100022577681,0
vector_search,search,vector,"IVF256,PQ8",L2,True,1000000,10,2,,-1.0,10000,2530.1825668157367,0.25403000000000003,0.7098670555053104,0.695190996339079,0.8910809992812574,1.044079996063374,0
vector_search,search,vector,"IVF256,PQ8",L2,True,1000000,10,4,,-1.0,10000,4463.02427833214,0.25403000000000003,0.6679267589199298,0.635899996268563,0.9167600001092069,1.068979996489361,0
vector_search,search,vector,"IVF256,PQ8",L2,True,1000000,10,8,,-1.0,10000,4883.836794149007,0.25403000000000003,0.8397575559931283,0.8054610007093288,1.145879999967292,1.3529710049624555,0
vector_search,search,vector,"IVF256,PQ8",L2,True,1000000,10,16,,-1.0,10000,3959.2770522638116,0.25403000000000003,1.2282322413921065,1.1439700028859079,1.864739999291487,2.4263399973278865,0
