suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,"IVF128,Flat",L2,False,100000,0,16,,-1.0,100000,24359.841180811152,-1.0,0.6048895409194119,0.47551899933750974,1.2268889995539212,2.4562970002079965,0
vector_search,search,vector,"IVF128,Flat",L2,False,100000,10,1,,-1.0,10000,1857.044113491176,0.48095,0.5253785945936216,0.5015289998482331,0.7233389997054473,0.879900000654743,0
vector_search,search,vector,"IVF128,Flat",L2,False,100000,10,2,,-1.0,10000,2747.39114708179,0.48095,0.7011966557948653,0.6836889997430262,0.9183889997075312,1.1501099997985875,0
vector_search,search,vector,"IVF128,Flat",L2,False,100000,10,4,,-1.0,10000,5361.211941373514,0.48095,0.6808577814978889,0.6436789999497705,1.0013990004154039,1.2586989996634657,0
vector_search,search,vector,"IVF128,Flat",L2,False,100000,10,8,,-1.0,10000,8005.946387863357,0.48095,0.8335011366024446,0.7885790000727866,1.2576790004459326,1.572379000208457,0
vector_search,search,vector,"IVF128,Flat",L2,False,100000,10,16,,-1.0,10000,8769.157770713775,0.48095,1.3305369081010212,1.2040999999953783,2.306658000634343,3.74061700040329,0
vector_search,insert,vector,"IVF128,Flat",L2,True,100000,0,16,,-1.0,100000,574.6257044768115,-1.0,27.77204601977942,27.51635599997826,32.88379799960239,35.34404499987431,0
vector_search,search,vector,"IVF128,Flat",L2,True,100000,10,1,,-1.0,10000,1939.270148046888,0.47698999999999997,0.5026970511044055,0.481989999570942,0.6840200003352948,0.8355300005860045,0
vector_search,search,vector,"IVF128,Flat",L2,True,100000,10,2,,-1.0,10000,2869.9681346632865,0.47698999999999997,0.6694280270050512,0.6561099999089492,0.8676300003571669,1.0632989997247932,0
vector_search,search,vector,"IVF128,Flat",L2,True,100000,10,4,,-1.0,10000,5709.530174826481,0.47698999999999997,0.6380784638025944,0.6000800003675977,0.9288999999625958,1.1901299994860892,0
vector_search,search,vector,"IVF128,Flat",L2,True,100000,10,8,,-1.0,10000,8307.51235265539,0.47698999999999997,0.8029806909005857,0.7598689999213093,1.2030390007566893,1.564449999932549,0
vector_search,search,vector,"IVF128,Flat",L2,True,100000,10,16,,-1.0,10000,8833.405639909533,0.47698999999999997,1.3107533960977888,1.1972199999945587,2.2616289998040884,3.6838089999946533,0
