suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,HNSW64,L2,False,500000,0,16,,-1.0,500000,17497.439925767558,-1.0,0.8687374377915694,0.4659099995478755,3.4117400009563426,7.398402000035276,0
vector_search,search,vector,HNSW64,L2,False,500000,10,1,,-1.0,10000,1606.103927049129,0.9136700000000001,0.6023262777904165,0.5851700007042382,0.7823300002200995,0.9335899994766805,0
vector_search,search,vector,HNSW64,L2,False,500000,10,2,,-1.0,10000,2232.285097054027,0.9136700000000001,0.8491258122894578,0.8409299989580177,1.0599199995340314,1.2324599993007723,0
vector_search,search,vector,HNSW64,L2,False,500000,10,4,,-1.0,10000,4370.663312037281,0.9136700000000001,0.7815388720013289,0.7392300012725173,1.113620000978699,1.2972799995623063,0
vector_search,search,vector,HNSW64,L2,False,500000,10,8,,-1.0,10000,5855.125207177243,0.9136700000000001,0.940487536211549,0.9054099991772091,1.2991510011488572,1.5227210005832603,0
vector_search,search,vector,HNSW64,L2,False,500000,10,16,,-1.0,10000,5700.470263030995,0.9136700000000001,1.354415137810247,1.2863000010838732,2.0721809996757656,2.5945110010070493,0
vector_search,insert,vector,HNSW64,L2,True,500000,0,16,,-1.0,500000,515.5676325512205,-1.0,30.996040593513968,32.67933699862624,38.088194000010844,40.982978000101866,0
vector_search,search,vector,HNSW64,L2,True,500000,10,1,,-1.0,10000,1644.5556664382973,0.9133,0.587301069017849,0.570460000744788,0.7571810019726399,0.8869699995557312,0
vector_search,search,vector,HNSW64,L2,True,500000,10,2,,-1.0,10000,2258.6880572763785,0.9133,0.8349311206016864,0.829970002087066,1.0471099994902033,1.1778400003095157,0
vector_search,search,vector,HNSW64,L2,True,500000,10,4,,-1.0,10000,4546.752984442543,0.9133,0.7510547081907134,0.7104400028765667,1.0707399997045286,1.2320599998929538,0
vector_search,search,vector,HNSW64,L2,True,500000,10,8,,-1.0,10000,5901.955376368111,0.9133,0.9398668982961681,0.9055400005308911,1.301901000260841,1.5127699989534449,0
vector_search,search,vector,HNSW64,L2,True,500000,10,16,,-1.0,10000,4081.0125773461646,0.9133,1.3678469768092327,1.2835199995606672,2.095921001455281,2.649229998496594,0
