suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
key_value,put,key-value,,,False,500000,0,16,,-1.0,500000,65121.95243855602,-1.0,0.23797083748926526,0.20684999617515132,0.4125699997530319,0.6207600017660297,0
key_value,get,key-value,,,False,500000,0,1,,-1.0,500000,12791.294751204165,-1.0,0.07722531394119142,0.07126999844331294,0.1064609969034791,0.14637999993283302,0
key_value,get,key-value,,,False,500000,0,2,,-1.0,500000,20981.36279079413,-1.0,0.09389235504808312,0.08233900007326156,0.15872999938437715,0.2623599939397536,0
key_value,get,key-value,,,False,500000,0,4,,-1.0,500000,23810.033913422376,-1.0,0.16535765761212678,0.15888999769231305,0.234159997489769,0.29989000177010894,0
key_value,get,key-value,,,False,500000,0,8,,-1.0,500000,39496.99437619675,-1.0,0.19816517507591924,0.1817700031097047,0.3080000024056062,0.441771000623703,0
key_value,get,key-value,,,False,500000,0,16,,-1.0,500000,63744.4834792458,-1.0,0.24306715283099037,0.2178900031140074,0.4058999984408729,0.5770000061602332,0
key_value,delete,key-value,,,False,500000,0,16,,-1.0,500000,46627.21267269008,-1.0,0.3358076436517731,0.22585999977309257,0.43130099948029965,0.6341599946608767,0
key_value,put,key-value,,,True,500000,0,16,,-1.0,500000,646.71631653135,-1.0,24.728954905203445,24.245633998361882,30.00174400222022,33.873784996103495,0
key_value,get,key-value,,,True,500000,0,1,,-1.0,500000,12694.378601889905,-1.0,0.07777097460527148,0.07189000461949036,0.10489999840501696,0.14677999570267275,0
key_value,get,key-value,,,True,500000,0,2,,-1.0,500000,20379.79136324392,-1.0,0.09663844186202913,0.08320999768329784,0.17392999870935455,0.2830399971571751,0
key_value,get,key-value,,,True,500000,0,4,,-1.0,500000,23688.508490877382,-1.0,0.1661080776114977,0.15997000446077436,0.23760999465594068,0.30251999851316214,0
key_value,get,key-value,,,True,500000,0,8,,-1.0,500000,39732.924527982264,-1.0,0.19692904347866716,0.18118999287253246,0.31151000439422205,0.44549000449478626,0
key_value,get,key-value,,,True,500000,0,16,,-1.0,500000,62744.116195642375,-1.0,0.24607866237993584,0.22086999524617568,0.41458999476162717,0.5801900042570196,0
key_value,delete,key-value,,,True,500000,0,16,,-1.0,500000,645.3886292025439,-1.0,24.780238771310803,24.538993995520286,28.532213997095823,32.01092500239611,0
