suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,"IVF128,Flat",L2,False,50000,0,16,,-1.0,50000,21904.58173102547,-1.0,0.6502673900600939,0.5143810001300153,1.2815640000098938,2.5247869998565875,0
vector_search,search,vector,"IVF128,Flat",L2,False,50000,10,1,,-1.0,10000,2107.4424099629146,0.46353,0.4635546516994964,0.4422409999733645,0.6170410001686832,0.8166220000020985,0
vector_search,search,vector,"IVF128,Flat",L2,False,50000,10,2,,-1.0,10000,3254.138810614711,0.46353,0.5918779977010444,0.5719409998619085,0.7647319998795865,1.0741230000803625,0
vector_search,search,vector,"IVF128,Flat",L2,False,50000,10,4,,-1.0,10000,5931.690164917038,0.46353,0.6253106731018079,0.5797720000373374,0.9510019999652286,1.2341930000729917,0
vector_search,search,vector,"IVF128,Flat",L2,False,50000,10,8,,-1.0,10000,8060.726008166048,0.46353,0.8682650466008,0.801751999915723,1.4097329999458452,1.7017650000070716,0
vector_search,search,vector,"IVF128,Flat",L2,False,50000,10,16,,-1.0,10000,8166.4684883903055,0.46353,1.5667799538991403,1.4371639999808394,2.927618000057919,4.033000999925207,0
vector_search,insert,vector,"IVF128,Flat",L2,True,50000,0,16,,-1.0,50000,639.31649074558,-1.0,24.89962169576056,24.881286999971053,28.281925000101182,29.766651000045385,0
vector_search,search,vector,"IVF128,Flat",L2,True,50000,10,1,,-1.0,10000,2138.7198774001727,0.45761,0.456342963600855,0.4326389998823288,0.6176789997880405,0.7969379998939985,0
vector_search,search,vector,"IVF128,Flat",L2,True,50000,10,2,,-1.0,10000,3161.06052198528,0.45761,0.6079938202987251,0.5847990000802383,0.8061179996730061,1.1126790000162146,0
vector_search,search,vector,"IVF128,Flat",L2,True,50000,10,4,,-1.0,10000,5864.348401544988,0.45761,0.6235182367014659,0.5752890001531341,0.9487380002610735,1.26337700021395,0
vector_search,search,vector,"IVF128,Flat",L2,True,50000,10,8,,-1.0,10000,8006.191033808042,0.45761,0.8570016469000166,0.7969590001266624,1.362657000299805,1.6485870000906289,0
vector_search,search,vector,"IVF128,Flat",L2,True,50000,10,16,,-1.0,10000,8307.040477232027,0.45761,1.5678696862982178,1.429237000138528,2.9104939999342605,4.107511999791313,0
