suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,"IVF256,Flat",L2,False,1000000,0,16,,-1.0,1000000,27403.846295162308,-1.0,0.5239870553058062,0.4139200027566403,0.9314899944001809,1.3973010063637048,0
vector_search,search,vector,"IVF256,Flat",L2,False,1000000,10,1,,-1.0,10000,1368.9617815252466,0.47755,0.6987658931233455,0.6734700000379235,0.9580400001141243,1.1485599970910698,0
vector_search,search,vector,"IVF256,Flat",L2,False,1000000,10,2,,-1.0,10000,1778.4977911480155,0.47755,1.045202716114727,1.028589998895768,1.4033500046934932,1.6061100031947717,0
vector_search,search,vector,"IVF256,Flat",L2,False,1000000,10,4,,-1.0,10000,3369.448898265541,0.47755,0.9543618663898087,0.9051109955180436,1.3972899978398345,1.6561800002818927,0
vector_search,search,vector,"IVF256,Flat",L2,False,1000000,10,8,,-1.0,10000,4199.927049207675,0.47755,1.0878080496753681,1.041350005834829,1.5485610056202859,1.8347400036873296,0
vector_search,search,vector,"IVF256,Flat",L2,False,1000000,10,16,,-1.0,10000,3613.109697819286,0.47755,1.577387381920562,1.4926999938325025,2.4616899972897954,3.1902300033834763,0
vector_search,insert,vector,"IVF256,Flat",L2,True,1000000,0,16,,-1.0,1000000,614.4477833332058,-1.0,26.002216357766848,25.704675004817545,30.943196004955098,34.0577159950044,0
vector_search,search,vector,"IVF256,Flat",L2,True,1000000,10,1,,-1.0,10000,1357.5332598923653,0.48068,0.7053332618517743,0.6839100024080835,0.9515099955024198,1.109160999476444,0
vector_search,search,vector,"IVF256,Flat",L2,True,1000000,10,2,,-1.0,10000,1839.4350971074116,0.48068,1.007727970180713,0.9988599995267577,1.319599999987986,1.4946099981898442,0
vector_search,search,vector,"IVF256,Flat",L2,True,1000000,10,4,,-1.0,10000,3605.421154225351,0.48068,0.8770273120921047,0.8322299981955439,1.258860000234563,1.4706200017826632,0
vector_search,search,vector,"IVF256,Flat",L2,True,1000000,10,8,,-1.0,10000,4374.358884390402,0.48068,1.0457148983077786,1.0022610003943555,1.4644910042989068,1.7440700030419976,0
vector_search,search,vector,"IVF256,Flat",L2,True,1000000,10,16,,-1.0,10000,3741.623364458036,0.48068,1.5145862435587332,1.4316999950096942,2.3299800013774075,2.9662110027857125,0
