suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,HNSW32,L2,False,1000000,0,16,,-1.0,1000000,18021.08839715899,-1.0,0.8200205618324108,0.44715100375469774,2.580129999842029,6.73298100446118,0
vector_search,search,vector,HNSW32,L2,False,1000000,10,1,,-1.0,10000,1363.0055176585763,0.8547,0.7011189703116543,0.6706400017719716,0.9620999990147538,1.1255299978074618,0
vector_search,search,vector,HNSW32,L2,False,1000000,10,2,,-1.0,10000,1974.2110551109074,0.8547,0.9340866579092107,0.9216199978254735,1.18736999866087,1.3811910030199215,0
vector_search,search,vector,HNSW32,L2,False,1000000,10,4,,-1.0,10000,3722.9461008602293,0.8547,0.8398293604099308,0.7924710007500835,1.2099000014131889,1.3877210003556684,0
vector_search,search,vector,HNSW32,L2,False,1000000,10,8,,-1.0,10000,4592.042254356127,0.8547,0.9827489606002928,0.9421899958397262,1.3631500041810796,1.6177910001715645,0
vector_search,search,vector,HNSW32,L2,False,1000000,10,16,,-1.0,10000,3750.137585049085,0.8547,1.43125852233934,1.364829993690364,2.155859998310916,2.608889997645747,0
vector_search,insert,vector,HNSW32,L2,True,1000000,0,16,,-1.0,1000000,511.8603394067534,-1.0,31.222043559964966,33.08657500019763,39.64756699861027,42.96777700074017,0
vector_search,search,vector,HNSW32,L2,True,1000000,10,1,,-1.0,10000,1393.9625907522877,0.85395,0.6857654435887526,0.6596700040972792,0.9237010017386638,1.0853699932340533,0
vector_search,search,vector,HNSW32,L2,True,1000000,10,2,,-1.0,10000,2008.8641750437166,0.85395,0.918406733244774,0.9048110005096532,1.1641500022960827,1.3574099939432926,0
vector_search,search,vector,HNSW32,L2,True,1000000,10,4,,-1.0,10000,3789.0110089513996,0.85395,0.8316919365723152,0.7828200032236055,1.1847400019178167,1.3723289957852103,0
vector_search,search,vector,HNSW32,L2,True,1000000,10,8,,-1.0,10000,4696.81789886881,0.85395,0.9794740302982973,0.9343999990960583,1.3419099996099249,1.5788599994266406,0
vector_search,search,vector,HNSW32,L2,True,1000000,10,16,,-1.0,10000,3868.9551404276863,0.85395,1.439057494993176,1.3559409999288619,2.176649999455549,2.824199997121468,0
