suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,PQ8,L2,False,500000,0,16,,-1.0,500000,30453.740491949557,-1.0,0.4893601269009523,0.4116100026294589,0.993890000245301,1.4397100021596998,0
vector_search,search,vector,PQ8,L2,False,500000,10,1,,-1.0,10000,234.47312044297018,0.32836,4.240887311697952,4.166440001426963,4.922719999740366,5.50397999904817,0
vector_search,search,vector,PQ8,L2,False,500000,10,2,,-1.0,10000,407.54875660379645,0.32837,4.841337591320553,4.459091000171611,8.145060997776454,8.708190001925686,0
vector_search,search,vector,PQ8,L2,False,500000,10,4,,-1.0,10000,602.9864948472409,0.32834,6.490361974508778,6.205129997397307,9.174850998533657,10.522581000259379,0
vector_search,search,vector,PQ8,L2,False,500000,10,8,,-1.0,10000,854.1659062168427,0.32819,8.884930442623226,8.547100998839596,12.910441000713035,15.13085099941236,0
vector_search,search,vector,PQ8,L2,False,500000,10,16,,-1.0,10000,1170.7026092012147,0.32803000000000004,11.895521467783691,10.986990000674268,20.098272001632722,24.643421998916892,0
vector_search,insert,vector,PQ8,L2,True,500000,0,16,,-1.0,500000,605.2473150457265,-1.0,26.395468517844616,25.9424880023289,32.05849200094235,38.2500390005589,0
vector_search,search,vector,PQ8,L2,True,500000,10,1,,-1.0,10000,245.41564419041921,0.32775,4.051613791382988,3.9869520005595405,4.56901200232096,5.24609200147097,0
vector_search,search,vector,PQ8,L2,True,500000,10,2,,-1.0,10000,423.99944455361685,0.32775,4.655426831317163,4.285982002329547,7.929523002530914,8.39980299861054,0
vector_search,search,vector,PQ8,L2,True,500000,10,4,,-1.0,10000,618.1850766758379,0.32766000000000006,6.313336981803514,5.994251998345135,9.025014001963427,10.32916300027864,0
vector_search,search,vector,PQ8,L2,True,500000,10,8,,-1.0,10000,874.0814649043095,0.32764,8.666716892683326,8.375533001526492,12.40668500031461,14.689165000163484,0
vector_search,search,vector,PQ8,L2,True,500000,10,16,,-1.0,10000,1098.0684157629653,0.32715,11.549617283307816,10.65899300010642,19.484237000142457,23.722137997538084,0
