suite,operation,engine,index_type,metric,wal,num_base,k,concurrency,scenario,selectivity,ops,throughput_ops_sec,recall_at_k,mean_ms,p50_ms,p95_ms,p99_ms,failed
vector_search,insert,vector,Flat,L2,False,1000000,0,16,,-1.0,1000000,27053.68189377522,-1.0,0.5307341672238545,0.4186400037724525,0.9236900004907511,1.4173500021570362,0
vector_search,search,vector,Flat,L2,False,1000000,10,1,,-1.0,10000,26.354330086921983,0.99945,37.90617623969447,37.797545999637805,39.74456600553822,40.946777000499424,0
vector_search,search,vector,Flat,L2,False,1000000,10,2,,-1.0,10000,45.841554064631666,0.99945,43.537148641421666,41.309497006295715,61.042339002597146,67.17965999996522,0
vector_search,search,vector,Flat,L2,False,1000000,10,4,,-1.0,10000,89.25418817478356,0.99945,44.412093459699825,44.0379479987314,49.0259580037673,51.57665799924871,0
vector_search,search,vector,Flat,L2,False,1000000,10,8,,-1.0,10000,130.72665927424816,0.99945,60.058529240099595,59.35034900176106,72.0124110011966,79.51890200638445,0
vector_search,search,vector,Flat,L2,False,1000000,10,16,,-1.0,10000,153.35937526564402,0.99945,100.4483955351061,97.15545500512235,144.17879300162895,163.8954259979073,0
vector_search,insert,vector,Flat,L2,True,1000000,0,16,,-1.0,1000000,596.7676566071268,-1.0,26.77524061793999,26.579364995996002,31.305714997870382,33.77922599611338,0
vector_search,search,vector,Flat,L2,True,1000000,10,1,,-1.0,10000,27.09158818063534,0.9994299999999999,36.876779714820444,36.69536600500578,38.64270600024611,39.96528599964222,0
vector_search,search,vector,Flat,L2,True,1000000,10,2,,-1.0,10000,49.2711478706907,0.9994299999999999,40.497746664522126,38.28951600007713,57.175178997567855,68.39943099475931,0
vector_search,search,vector,Flat,L2,True,1000000,10,4,,-1.0,10000,93.9568138506001,0.9994299999999999,42.10510989200266,41.60748600406805,46.953546996519435,49.1745079998509,0
vector_search,search,vector,Flat,L2,True,1000000,10,8,,-1.0,10000,135.48047893853771,0.9994299999999999,58.09410140239925,57.35863900190452,70.5656709978939,78.46735299972352,0
vector_search,search,vector,Flat,L2,True,1000000,10,16,,-1.0,10000,164.8935138474005,0.9994299999999999,93.56582002756987,90.05132400488947,135.96506200701697,156.0875449940795,0
